"logFC"	"logCPM"	"PValue"	"FDR"
"ENSMUSG00000026082"	0.0834305919884096	3.46617106185949	0.492246834801577	0.618917762349858
"ENSMUSG00000029344"	0.0882109892942085	4.01051566962416	0.492284757758032	0.618917762349858
"ENSMUSG00000036459"	0.184289065664775	-0.148520562802299	0.492476243968039	0.619087990226728
"ENSMUSG00000027425"	0.0697986733884865	4.16495956795858	0.492521082292666	0.619087990226728
"ENSMUSG00000040151"	0.0767127076162415	3.92400018294517	0.492595982221256	0.619087990226728
"ENSMUSG00000020634"	-0.071071720192741	5.42338705071167	0.492609993653134	0.619087990226728
"ENSMUSG00000071103"	-0.170882679780389	-0.399386987211938	0.492649534128569	0.619087990226728
"ENSMUSG00000020573"	0.21145104963962	0.128872094964577	0.492671647740349	0.619087990226728
"ENSMUSG00000033444"	-0.0674440658497325	4.50052657733445	0.49288955330722	0.619309119723321
"ENSMUSG00000034616"	0.106403130512581	2.79368583078185	0.493004798061772	0.619401230637323
"ENSMUSG00000049807"	0.0937960343822834	4.21651208435785	0.493049975324016	0.619405301993341
"ENSMUSG00000086682"	-0.338289361709242	-0.395455540263415	0.49310522359952	0.619422023521424
"ENSMUSG00000022146"	0.120651243410995	2.64204713018293	0.493183363581935	0.61946749554428
"ENSMUSG00000032315"	-0.216493022123826	-0.0749998224496936	0.493231857500026	0.619475725788723
"ENSMUSG00000117679"	0.117676448663087	3.02081389725918	0.493748772578686	0.620035805124632
"ENSMUSG00000035062"	0.153477680215486	0.457124676051269	0.493761756254294	0.620035805124632
"ENSMUSG00000045658"	-0.0719694112355854	6.33094242060408	0.493935066698872	0.620200708589844
"ENSMUSG00000091421"	-0.192720039584242	-0.898455845166692	0.494022579161367	0.620257862479887
"ENSMUSG00000038416"	0.0933782168138358	4.26953292122522	0.494372756809456	0.620644761417396
"ENSMUSG00000018565"	-0.112853650962848	3.36728999111321	0.494525512667457	0.620743233229706
"ENSMUSG00000064179"	0.288106808824205	-0.138968447061758	0.494571532614818	0.620743233229706
"ENSMUSG00000025428"	0.0609177851156209	9.99937757927749	0.494577276144021	0.620743233229706
"ENSMUSG00000050587"	0.247504606384417	-0.169150267126201	0.494738703474612	0.620893079303256
"ENSMUSG00000112433"	-0.232499149446689	-0.0388337180902634	0.495070117054301	0.6212562131599
"ENSMUSG00000020801"	0.170729377655107	0.789519658095553	0.495275586063961	0.621461252753776
"ENSMUSG00000020818"	-0.0897582258966504	3.22968470567835	0.495525193947685	0.621721637326479
"ENSMUSG00000116461"	0.58096598357157	-0.82909151445468	0.495628554406649	0.621776039917362
"ENSMUSG00000078153"	0.268338401172197	-0.910139654366925	0.495652748408058	0.621776039917362
"ENSMUSG00000026469"	-0.0875811592829608	5.79671039550321	0.495766007458812	0.621865301924981
"ENSMUSG00000025911"	0.061795914858647	6.59975713582232	0.495831933660997	0.621886413006971
"ENSMUSG00000066892"	-0.15075685108131	1.59438826733885	0.495867047121401	0.621886413006971
"ENSMUSG00000058603"	0.173515596080648	0.540728609397697	0.496004624850751	0.621978869934473
"ENSMUSG00000086765"	0.248996450785029	0.294109613800489	0.496024990450789	0.621978869934473
"ENSMUSG00000038827"	-0.0966973925799658	2.13910301027957	0.496137257504308	0.622023990590254
"ENSMUSG00000054580"	-0.10076844320773	1.83421848078679	0.496145201973174	0.622023990590254
"ENSMUSG00000034187"	-0.0895471780177848	4.36837104535537	0.496291342150697	0.622154398537243
"ENSMUSG00000028757"	0.0858245107250886	5.81767028706289	0.49638839328199	0.622223251190273
"ENSMUSG00000027957"	-0.08375935161712	6.44056817765715	0.496491124174442	0.622299211138536
"ENSMUSG00000003546"	0.1090766355439	5.42184401550973	0.496621033734689	0.622409220896169
"ENSMUSG00000024863"	-0.0679205185012451	7.54159333655191	0.496722351631191	0.622439559358349
"ENSMUSG00000003948"	-0.0768440354182977	7.67372448069475	0.496796009164115	0.622439559358349
"ENSMUSG00000026851"	-0.0919859629817962	4.53029437937747	0.496842355245274	0.622439559358349
"ENSMUSG00000021018"	0.111239911451193	2.44673709793171	0.49686147818147	0.622439559358349
"ENSMUSG00000020390"	-0.0927168598794589	6.36405251949683	0.496892308171554	0.622439559358349
"ENSMUSG00000026192"	0.0764112256059867	4.58571041464264	0.496898093730149	0.622439559358349
"ENSMUSG00000099137"	0.28427881243324	-1.48815663971292	0.497173465222494	0.622702176350402
"ENSMUSG00000019822"	0.0964266153730532	4.07299951979633	0.49719206267436	0.622702176350402
"ENSMUSG00000005949"	-0.102271389924465	3.77432951714198	0.497890103359116	0.623523556606253
"ENSMUSG00000039205"	-0.0972362678139263	4.02068457657428	0.498066129471323	0.623691117616908
"ENSMUSG00000097328"	0.114553303436865	2.23509654427818	0.49813134572365	0.623719903046652
"ENSMUSG00000031059"	0.0998002342060754	6.37663241650259	0.498354460453748	0.623907072744943
"ENSMUSG00000097333"	-0.096220908497091	2.26786004963302	0.498381283568313	0.623907072744943
"ENSMUSG00000057181"	0.0866127806402033	4.52607805478072	0.498415635323331	0.623907072744943
"ENSMUSG00000051034"	-0.111999107610832	0.758422939923795	0.498458770155557	0.623907072744943
"ENSMUSG00000027639"	-0.104687376744461	3.94792101443286	0.498492035576376	0.623907072744943
"ENSMUSG00000020358"	-0.060409573778393	7.23855376383337	0.498603625911658	0.623993861609489
"ENSMUSG00000020650"	-0.0990291773183563	3.85730113952824	0.498771223272175	0.624150721658055
"ENSMUSG00000006127"	0.0691901234687475	3.58694433933899	0.49920703256675	0.624643160878592
"ENSMUSG00000001415"	-0.0705062617579721	4.89661994113649	0.499500506058957	0.624904772534345
"ENSMUSG00000029072"	-0.42702553927657	-1.52143369119953	0.49950072745704	0.624904772534345
"ENSMUSG00000110899"	-0.266220052706595	-0.0129836468565349	0.499814655186875	0.625228095486016
"ENSMUSG00000078970"	0.0810651854555636	3.24458229394773	0.499843828808319	0.625228095486016
"ENSMUSG00000041161"	0.101027139456803	2.74066384478509	0.499934195893157	0.625288176250481
"ENSMUSG00000032308"	0.0956256349375456	2.37198018405345	0.500198387961572	0.625565638458291
"ENSMUSG00000022195"	0.0687575479222608	4.15760944023756	0.500634422510909	0.626057947717053
"ENSMUSG00000044573"	0.0748062015238861	5.79779864700404	0.500945389388532	0.626369746571287
"ENSMUSG00000001983"	0.0723214984012469	4.2165165024297	0.500968572528545	0.626369746571287
"ENSMUSG00000045996"	0.17829778280918	2.32507515540821	0.501073769773617	0.626448246111082
"ENSMUSG00000046605"	0.10693760062578	1.10975632826923	0.501261255759638	0.626522137803369
"ENSMUSG00000089838"	-0.192020507404515	-0.898577289796349	0.501309580634023	0.626522137803369
"ENSMUSG00000068874"	-0.0734906010569839	7.83637892627025	0.501336327040095	0.626522137803369
"ENSMUSG00000034785"	-0.133873839450487	6.07574034188335	0.501336880401458	0.626522137803369
"ENSMUSG00000029047"	0.107514727166827	1.88822601379315	0.501344965924036	0.626522137803369
"ENSMUSG00000000902"	-0.0840769829866123	3.4990074765566	0.50147668020172	0.626633719676768
"ENSMUSG00000026437"	0.0913434988861083	5.6148626648432	0.501544152362088	0.626665013991036
"ENSMUSG00000036860"	0.102912936348426	3.54581253331493	0.501619031936816	0.626705557579662
"ENSMUSG00000039128"	-0.080739283880052	5.32294490020235	0.501686266453555	0.626736543645353
"ENSMUSG00000021890"	0.059400814107705	5.43322424428639	0.501927670758591	0.626935410024196
"ENSMUSG00000023495"	-0.119918954787386	3.3233898567312	0.501930346888024	0.626935410024196
"ENSMUSG00000064090"	0.152841110804845	2.08408066447773	0.502204271792148	0.627224513307122
"ENSMUSG00000062866"	-0.0834630759165348	3.20671908906496	0.502466645443076	0.62749914206428
"ENSMUSG00000026374"	0.079532319570353	5.0397966611925	0.50302929140734	0.628148683977546
"ENSMUSG00000103553"	0.333791714887664	-1.38200845703989	0.503118590333045	0.628207082527608
"ENSMUSG00000042271"	0.102002900512036	5.34732796876908	0.503562072195766	0.628707675936725
"ENSMUSG00000030505"	-0.0897758179711427	2.93061687185935	0.503640166623142	0.628752029500787
"ENSMUSG00000043635"	-0.197661006710177	-1.21137544413886	0.503704499299432	0.628779196640688
"ENSMUSG00000090145"	0.0772110774658005	7.1790367698962	0.503886908373735	0.62895374264177
"ENSMUSG00000035459"	-0.0981408092302386	5.44754881956245	0.50399048238846	0.629029865208514
"ENSMUSG00000040339"	-0.099246631252438	2.10354946274068	0.504182546974981	0.629216410546724
"ENSMUSG00000020527"	0.113703801213903	2.99666695997812	0.504266240923312	0.629267689965978
"ENSMUSG00000006378"	0.121841482621553	4.39352012524	0.504356886266104	0.62932763454848
"ENSMUSG00000097879"	0.216346761991395	1.00614000181352	0.505131459909326	0.630240890594758
"ENSMUSG00000031075"	-0.136144656635425	1.31024128685483	0.505288154324954	0.630383143794203
"ENSMUSG00000037686"	-0.0943744897983658	6.28579326136333	0.50539600652228	0.630464443947134
"ENSMUSG00000027167"	-0.109894764646316	3.24257518543597	0.505653312684011	0.630732153394379
"ENSMUSG00000028795"	0.172578223270182	0.768259187392711	0.505708526083482	0.630747756312534
"ENSMUSG00000073889"	-0.122364960955544	3.85023809909429	0.506034170670396	0.631095618118073
"ENSMUSG00000113650"	0.451146383601535	-2.10701343850883	0.506072884291838	0.631095618118073
"ENSMUSG00000002820"	-0.127106767653209	4.01530214625794	0.506146432496534	0.63113404879475
"ENSMUSG00000002222"	-0.0949054174493306	7.68148533696576	0.506308284053425	0.631251470615909
"ENSMUSG00000048100"	-0.0970934224600032	4.01621578428709	0.506326078022117	0.631251470615909
"ENSMUSG00000031198"	0.139592410356563	2.44324529013555	0.50645556370306	0.631350266586901
"ENSMUSG00000028464"	0.161545958863594	3.59767578878941	0.506490813052687	0.631350266586901
"ENSMUSG00000116164"	0.209743511691822	-0.919660034153699	0.506568468283294	0.631393778611329
"ENSMUSG00000022031"	-0.0665489887496154	4.38177537869943	0.506980069290668	0.631853482695398
"ENSMUSG00000019794"	-0.0841924131450292	3.72654786097356	0.507267834945529	0.632077788325176
"ENSMUSG00000083992"	0.290418378138965	-0.854234545241337	0.507325037220071	0.632077788325176
"ENSMUSG00000084939"	-0.357791915814741	-1.48785224510581	0.507340906581191	0.632077788325176
"ENSMUSG00000024891"	-0.188785273453266	-0.201343275418853	0.507355313986523	0.632077788325176
"ENSMUSG00000108624"	0.196860867553382	-1.08972755808492	0.507374018847887	0.632077788325176
"ENSMUSG00000001383"	-0.0647065884267157	5.07552753958814	0.507462128076496	0.632134235615235
"ENSMUSG00000036188"	-0.0828858568347368	3.04070467116352	0.507521759348828	0.632155202022448
"ENSMUSG00000031642"	0.104949179339615	2.16902427472339	0.507726521313904	0.632324791830176
"ENSMUSG00000029638"	-0.161501716453667	1.52295730161263	0.507743536296946	0.632324791830176
"ENSMUSG00000107277"	-0.183409010081864	-0.36344895393131	0.50781971303549	0.632366340235578
"ENSMUSG00000055762"	-0.0964007513187506	6.0255179884411	0.507871169639463	0.632377101296145
"ENSMUSG00000024691"	0.136884500154984	1.68200983260457	0.507983515515438	0.63246367058611
"ENSMUSG00000026626"	-0.0661507726359642	7.5911003102873	0.508199999887214	0.63267987174091
"ENSMUSG00000050229"	-0.0725044142057344	3.36720961941574	0.508349535528235	0.632812696144293
"ENSMUSG00000057409"	-0.14005290742944	1.96007759381919	0.508661770890318	0.633077628427459
"ENSMUSG00000020460"	-0.120572536169034	6.06784232594598	0.508687665909606	0.633077628427459
"ENSMUSG00000097906"	0.255836452846019	-0.486109514343446	0.50870923962808	0.633077628427459
"ENSMUSG00000018398"	0.0988438079586416	2.07105088822168	0.508733809871734	0.633077628427459
"ENSMUSG00000080776"	0.205547236302477	-0.253878780207859	0.50906447996911	0.63343575140217
"ENSMUSG00000092417"	-0.148228957773257	2.14879301265655	0.50923351170483	0.633592702205403
"ENSMUSG00000028889"	0.0993720118060541	3.44982192581224	0.509426052443111	0.633778874206937
"ENSMUSG00000028018"	0.107131774205498	2.03648762445445	0.509541620880058	0.633833682802097
"ENSMUSG00000044229"	0.168576176324503	-0.33050271626412	0.509555934298721	0.633833682802097
"ENSMUSG00000022150"	-0.0851760435271745	3.69729969143637	0.509769257002766	0.634045635867861
"ENSMUSG00000046031"	0.262327587616607	-0.488569183313846	0.51001675532178	0.634273354155924
"ENSMUSG00000022019"	-0.0806471259679343	3.60245196683576	0.510038227983068	0.634273354155924
"ENSMUSG00000075040"	-0.0971278053154527	2.20372784285061	0.510411681864255	0.634684335842318
"ENSMUSG00000049536"	-0.189251588442046	-0.514048778078627	0.510724857192864	0.634978381248515
"ENSMUSG00000085105"	0.22746834247513	0.0346686547608255	0.510752069972846	0.634978381248515
"ENSMUSG00000043770"	0.542183488809222	0.502966924433531	0.510777125769371	0.634978381248515
"ENSMUSG00000037816"	0.207329643602867	-0.644487576868392	0.510878030303899	0.635050370946692
"ENSMUSG00000027829"	0.0994258640671899	4.59254997712858	0.511351387184063	0.635585288959742
"ENSMUSG00000045128"	-0.0963226564023889	7.29425753698722	0.511645297988575	0.635897092838375
"ENSMUSG00000022414"	-0.110967505918276	1.38458094477949	0.511714372649719	0.635929430714038
"ENSMUSG00000000171"	0.119936688936591	7.0948275331975	0.511871154763262	0.636070751796516
"ENSMUSG00000031575"	-0.061437682880863	4.08054122606294	0.512044349147778	0.636193100144599
"ENSMUSG00000091845"	0.314826817616032	-0.596867409501435	0.512055759953893	0.636193100144599
"ENSMUSG00000094942"	0.391971786176083	-1.71144604867885	0.512206286148989	0.636326591506483
"ENSMUSG00000029699"	0.123828763722207	0.93791358399777	0.512333507301189	0.636431110415354
"ENSMUSG00000028541"	0.39399337402977	-1.76872875461385	0.51276812512917	0.636867246633826
"ENSMUSG00000047804"	-0.0682368619660095	3.63871357813262	0.512770839334425	0.636867246633826
"ENSMUSG00000006678"	0.147741954578457	1.38256824981322	0.513238409224403	0.637394375199229
"ENSMUSG00000028048"	-0.0792131907957657	4.22858103587733	0.513597648777891	0.637786890234526
"ENSMUSG00000024666"	0.156571763684185	-0.052867708638456	0.51378657877211	0.637967866201267
"ENSMUSG00000040701"	-0.130165546487198	1.79179261968555	0.513867628643503	0.638014868448599
"ENSMUSG00000055923"	-0.104362375043202	2.49368772308355	0.513975002141093	0.638094543298642
"ENSMUSG00000027944"	-0.120741710967976	5.28065687654932	0.51404037235887	0.638122062509708
"ENSMUSG00000054945"	-0.206455146831615	-0.391707187228808	0.514107984080802	0.638152359431335
"ENSMUSG00000070713"	0.333353635186198	-1.15364141518872	0.51424159170793	0.638264563825724
"ENSMUSG00000042997"	0.071165221897811	4.20524305124548	0.514659081594952	0.638712254336737
"ENSMUSG00000044734"	0.139340551274968	4.05557073537309	0.514688778003781	0.638712254336737
"ENSMUSG00000000318"	0.322465722940614	-1.39416368553475	0.514905477987949	0.638927489698564
"ENSMUSG00000025278"	-0.106339117596608	6.62996367979217	0.514951745165569	0.638931222790277
"ENSMUSG00000026277"	0.073542522875821	5.00686331688889	0.51504004481455	0.638987103058455
"ENSMUSG00000028478"	0.0986961717784772	6.49200931322347	0.51527075992134	0.63921964757586
"ENSMUSG00000031511"	-0.0778123176260776	4.50614423941222	0.51570120512324	0.639699907589675
"ENSMUSG00000010601"	0.109409646424184	6.68810134289764	0.51606391997713	0.640096078103981
"ENSMUSG00000015747"	0.0851078923910669	2.77986108234749	0.516214180408398	0.640228687936186
"ENSMUSG00000041598"	-0.113464800430071	5.14190035458487	0.516387424428073	0.640389778236997
"ENSMUSG00000026032"	0.103528742989579	5.53845286072493	0.516442389077583	0.640404171494912
"ENSMUSG00000026641"	0.118479737080301	3.56048392028608	0.516559647629917	0.640495802173764
"ENSMUSG00000031197"	0.120134881956646	3.20449149797075	0.516637579754116	0.640538659696827
"ENSMUSG00000052253"	-0.0645427428832887	4.47042707019255	0.516721891858087	0.64055697458917
"ENSMUSG00000038816"	0.0887392730288633	2.25352158972002	0.516739089521325	0.64055697458917
"ENSMUSG00000061787"	0.109127128541782	6.87097005184419	0.516835352277778	0.640622537188887
"ENSMUSG00000113441"	-0.249791933606906	-0.216905958747894	0.517127615662994	0.640931013119276
"ENSMUSG00000104253"	0.282135692459362	-1.35053839909874	0.517298159319165	0.641088589792252
"ENSMUSG00000064357"	0.237720009601641	8.33290652810561	0.517364508953647	0.641117023009092
"ENSMUSG00000041747"	-0.0786694764337071	3.14074992579111	0.517645510756071	0.641411425659998
"ENSMUSG00000004837"	0.12789296918395	1.27667409038916	0.518075697607788	0.64189061770548
"ENSMUSG00000037085"	-0.0855012503646348	1.7859289934939	0.518182946596287	0.641969646135477
"ENSMUSG00000117105"	-0.179692174630762	0.732701008233002	0.518324470220639	0.642081738370633
"ENSMUSG00000045467"	-0.25652170496132	-0.223703480103237	0.518360368878228	0.642081738370633
"ENSMUSG00000092008"	-0.223821693230864	3.08542818819148	0.518542898827857	0.642253971965404
"ENSMUSG00000023707"	-0.0844622452428702	3.79995199081309	0.51860111055232	0.642272212213463
"ENSMUSG00000049124"	0.386235614107077	-0.996671368401033	0.51880990799112	0.642476929741665
"ENSMUSG00000069135"	0.0801058158630444	3.53065113107225	0.51892868404267	0.642570142799316
"ENSMUSG00000027566"	0.13043232490463	6.21209354616696	0.519098190348771	0.642726152355717
"ENSMUSG00000044285"	-0.117549154253541	3.03296970756273	0.519520307798253	0.6431948823286
"ENSMUSG00000009741"	-0.0748659477623884	6.0199331875624	0.519628596822408	0.643275029340958
"ENSMUSG00000026275"	-0.0594093315500149	4.56521357859012	0.519751142845658	0.643372810914378
"ENSMUSG00000035151"	-0.079311063187704	4.43634882239546	0.520290838396826	0.643896529568452
"ENSMUSG00000038886"	0.0848219800842138	5.33972866207749	0.520297707143733	0.643896529568452
"ENSMUSG00000063171"	-0.131271550468872	3.31229107319957	0.520305015599152	0.643896529568452
